MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
3625179988,2020-10-26,467,STORE,3129.50,PHP,IN1004,TYPE4
6402523138,2020-10-31,881,STORE,630.75,PHP,IN1002,TYPE2
8313817926,2020-05-15,011,STORE,1113.50,PHP,IN1005,TYPE5
4983314571,2020-01-13,485,STORE,9102.00,PHP,IN1001,TYPE1
0976719716,2020-08-02,148,STORE,7353.75,PHP,IN1005,TYPE5
7014169111,2020-11-04,116,STORE,6228.50,PHP,IN1002,TYPE2
4762323961,2020-09-14,829,STORE,3161.75,PHP,IN1004,TYPE4
7196908778,2020-06-01,824,STORE,9623.50,PHP,IN1004,TYPE4
4542196275,2020-11-28,MOB,MOBILE,962.75,PHP,IN1005,TYPE5
5079686498,2020-11-10,053,STORE,2262.50,PHP,IN1003,TYPE3
9954606457,2020-09-12,073,STORE,1237.50,PHP,IN1003,TYPE3
9909489163,2020-12-18,MOB,MOBILE,5756.25,PHP,IN1005,TYPE5
1871878606,2020-10-13,MOB,MOBILE,6544.00,PHP,IN1001,TYPE1
7781625468,2020-04-28,MOB,MOBILE,8921.50,PHP,IN1003,TYPE3
3935637022,2020-05-05,MOB,MOBILE,6893.25,PHP,IN1001,TYPE1
9266709159,2020-11-29,007,STORE,3277.25,PHP,IN1004,TYPE4
5500401717,2020-10-30,807,STORE,4261.50,PHP,IN1004,TYPE4
5812569495,2020-04-16,049,STORE,5052.75,PHP,IN1002,TYPE2
3026017517,2020-11-14,MOB,MOBILE,2009.00,PHP,IN1003,TYPE3
5903143956,2020-06-13,804,STORE,9186.00,PHP,IN1001,TYPE1
0271497543,2020-09-19,MOB,MOBILE,3322.75,PHP,IN1002,TYPE2
8986411781,2020-04-07,MOB,MOBILE,4275.00,PHP,IN1004,TYPE4
9453889613,2020-04-11,MOB,MOBILE,4179.75,PHP,IN1003,TYPE3
0624178577,2020-11-25,MOB,MOBILE,8441.25,PHP,IN1005,TYPE5
4537194252,2020-08-19,MOB,MOBILE,51.75,PHP,IN1004,TYPE4
8637904633,2020-07-29,564,STORE,1272.50,PHP,IN1003,TYPE3
7479568571,2020-02-19,072,STORE,1512.00,PHP,IN1003,TYPE3
6257957849,2020-02-16,MOB,MOBILE,8585.00,PHP,IN1004,TYPE4
5855724921,2020-01-09,MOB,MOBILE,2690.50,PHP,IN1003,TYPE3
6426716297,2020-10-05,434,STORE,9636.25,PHP,IN1002,TYPE2
6079001078,2020-02-09,334,STORE,1885.25,PHP,IN1002,TYPE2
8783722100,2020-11-27,907,STORE,8702.50,PHP,IN1004,TYPE4
1098947400,2020-08-23,595,STORE,2240.50,PHP,IN1003,TYPE3
0720301272,2020-02-11,MOB,MOBILE,8055.25,PHP,IN1002,TYPE2
9049600805,2020-02-27,MOB,MOBILE,4636.50,PHP,IN1003,TYPE3
3656589854,2020-09-02,827,STORE,6718.75,PHP,IN1004,TYPE4
7067187340,2020-10-14,438,STORE,7774.50,PHP,IN1003,TYPE3
6604344116,2020-01-25,MOB,MOBILE,1776.00,PHP,IN1002,TYPE2
6716321950,2020-08-26,MOB,MOBILE,6704.50,PHP,IN1005,TYPE5
9730338292,2020-06-09,MOB,MOBILE,8509.50,PHP,IN1002,TYPE2
8200127295,2020-05-01,MOB,MOBILE,1264.00,PHP,IN1003,TYPE3
4151332886,2020-08-02,490,STORE,959.75,PHP,IN1002,TYPE2
1902524551,2020-01-10,MOB,MOBILE,9028.25,PHP,IN1004,TYPE4
6363812437,2020-11-17,MOB,MOBILE,1889.50,PHP,IN1005,TYPE5
6021572252,2020-09-04,870,STORE,2406.75,PHP,IN1001,TYPE1
2890776482,2020-02-12,823,STORE,2451.00,PHP,IN1005,TYPE5
0525882414,2020-07-14,556,STORE,7221.00,PHP,IN1004,TYPE4
4060061548,2020-01-19,MOB,MOBILE,532.75,PHP,IN1001,TYPE1
7497867479,2020-04-15,634,STORE,4547.25,PHP,IN1002,TYPE2
4500347120,2020-11-19,MOB,MOBILE,806.25,PHP,IN1005,TYPE5
5926178699,2020-03-04,738,STORE,6063.00,PHP,IN1005,TYPE5
6157381613,2020-11-07,830,STORE,7737.25,PHP,IN1004,TYPE4
8500079390,2020-07-04,336,STORE,4447.50,PHP,IN1001,TYPE1
4849138657,2020-12-21,MOB,MOBILE,7050.25,PHP,IN1002,TYPE2
4368144823,2020-09-20,MOB,MOBILE,6987.25,PHP,IN1004,TYPE4
1133354854,2020-10-31,MOB,MOBILE,7700.25,PHP,IN1004,TYPE4
0571378448,2020-10-14,222,STORE,2667.25,PHP,IN1001,TYPE1
0808985220,2020-03-13,998,STORE,604.25,PHP,IN1001,TYPE1
8143218619,2020-08-24,MOB,MOBILE,1584.50,PHP,IN1003,TYPE3
6921873197,2020-02-29,564,STORE,6126.75,PHP,IN1002,TYPE2
0663917901,2020-12-18,MOB,MOBILE,4426.00,PHP,IN1005,TYPE5
8315044507,2020-12-02,MOB,MOBILE,3513.00,PHP,IN1004,TYPE4
1660214741,2020-02-10,MOB,MOBILE,3432.50,PHP,IN1001,TYPE1
6899484917,2020-11-21,257,STORE,1628.50,PHP,IN1002,TYPE2
5767852051,2020-11-19,240,STORE,6536.50,PHP,IN1001,TYPE1
4383045807,2020-07-27,MOB,MOBILE,7140.00,PHP,IN1003,TYPE3
3811959524,2020-05-26,MOB,MOBILE,5332.50,PHP,IN1001,TYPE1
4316606841,2020-05-13,044,STORE,6988.75,PHP,IN1003,TYPE3
4508396916,2020-09-11,MOB,MOBILE,8841.00,PHP,IN1001,TYPE1
5424847626,2020-05-25,MOB,MOBILE,1494.25,PHP,IN1004,TYPE4
2880399391,2020-03-12,MOB,MOBILE,205.25,PHP,IN1004,TYPE4
1558873554,2020-07-29,MOB,MOBILE,6150.75,PHP,IN1003,TYPE3
0447700993,2020-12-31,MOB,MOBILE,6708.25,PHP,IN1004,TYPE4
2527012150,2020-10-15,MOB,MOBILE,9331.25,PHP,IN1003,TYPE3
5150168277,2020-10-27,MOB,MOBILE,3551.50,PHP,IN1004,TYPE4
8118188051,2020-10-22,MOB,MOBILE,3912.00,PHP,IN1003,TYPE3
7001277002,2020-08-01,895,STORE,5924.75,PHP,IN1004,TYPE4
6080731203,2020-03-07,638,STORE,270.75,PHP,IN1002,TYPE2
5863612801,2020-09-29,MOB,MOBILE,571.75,PHP,IN1002,TYPE2
1286968789,2020-10-20,698,STORE,6238.00,PHP,IN1001,TYPE1
7258842261,2020-12-24,MOB,MOBILE,134.75,PHP,IN1002,TYPE2
5537698248,2020-01-22,MOB,MOBILE,8476.25,PHP,IN1002,TYPE2
1694736658,2020-11-22,029,STORE,7667.25,PHP,IN1004,TYPE4
9588095490,2020-05-04,837,STORE,7940.00,PHP,IN1001,TYPE1
7127602932,2020-06-30,MOB,MOBILE,6914.50,PHP,IN1004,TYPE4
0982281169,2020-04-29,MOB,MOBILE,7609.25,PHP,IN1003,TYPE3
6124544746,2020-02-09,MOB,MOBILE,7363.00,PHP,IN1002,TYPE2
3041587482,2020-08-01,910,STORE,4802.75,PHP,IN1005,TYPE5
9261520431,2020-05-26,MOB,MOBILE,9762.00,PHP,IN1004,TYPE4
8117907603,2020-04-08,MOB,MOBILE,5300.50,PHP,IN1004,TYPE4
2914704441,2020-04-08,MOB,MOBILE,2739.00,PHP,IN1001,TYPE1
2160066492,2020-02-17,MOB,MOBILE,9844.50,PHP,IN1004,TYPE4
5581184432,2020-10-14,496,STORE,789.00,PHP,IN1003,TYPE3
2191042225,2020-08-11,014,STORE,6956.25,PHP,IN1001,TYPE1
8763383765,2020-05-02,432,STORE,6315.25,PHP,IN1002,TYPE2
2922221387,2020-03-31,MOB,MOBILE,1585.50,PHP,IN1002,TYPE2
8083328380,2020-01-09,134,STORE,7456.50,PHP,IN1002,TYPE2
8819022463,2020-08-22,726,STORE,4981.50,PHP,IN1001,TYPE1
7843703875,2020-08-04,835,STORE,3657.00,PHP,IN1004,TYPE4
9677089858,2020-10-02,MOB,MOBILE,6422.50,PHP,IN1001,TYPE1
2483252380,2020-06-23,MOB,MOBILE,4031.25,PHP,IN1003,TYPE3
0664370835,2020-07-18,806,STORE,1874.00,PHP,IN1002,TYPE2
9283130691,2020-11-22,871,STORE,369.75,PHP,IN1005,TYPE5
9527835311,2020-08-03,517,STORE,5264.00,PHP,IN1001,TYPE1
4220344308,2020-06-03,MOB,MOBILE,1668.50,PHP,IN1001,TYPE1
5778817984,2020-01-10,MOB,MOBILE,5665.75,PHP,IN1002,TYPE2
7988634906,2020-06-26,499,STORE,2274.00,PHP,IN1005,TYPE5
8391053667,2020-11-19,114,STORE,8569.25,PHP,IN1003,TYPE3
8456862604,2020-01-15,278,STORE,130.50,PHP,IN1002,TYPE2
4972647515,2020-01-29,MOB,MOBILE,6918.25,PHP,IN1005,TYPE5
1940526145,2020-07-27,016,STORE,6570.25,PHP,IN1001,TYPE1
8663516130,2020-01-18,439,STORE,8704.25,PHP,IN1004,TYPE4
5778772208,2020-02-21,229,STORE,2786.75,PHP,IN1003,TYPE3
4145834642,2020-06-15,636,STORE,3601.75,PHP,IN1003,TYPE3
6839934323,2020-02-05,MOB,MOBILE,1728.25,PHP,IN1004,TYPE4
4362896038,2020-02-01,405,STORE,5631.00,PHP,IN1002,TYPE2
7556614457,2020-06-12,MOB,MOBILE,3265.50,PHP,IN1004,TYPE4
3637173610,2020-02-05,038,STORE,331.00,PHP,IN1004,TYPE4
6978116714,2020-01-13,MOB,MOBILE,845.25,PHP,IN1005,TYPE5
2963269263,2020-02-04,MOB,MOBILE,5748.50,PHP,IN1005,TYPE5
6063603759,2020-02-13,MOB,MOBILE,5143.00,PHP,IN1001,TYPE1
4294406726,2020-08-24,262,STORE,755.50,PHP,IN1004,TYPE4
3594468418,2020-11-09,291,STORE,1721.50,PHP,IN1001,TYPE1
2229481331,2020-01-17,MOB,MOBILE,356.50,PHP,IN1001,TYPE1
6383953310,2020-03-13,549,STORE,4284.00,PHP,IN1003,TYPE3
0218596145,2020-10-28,MOB,MOBILE,6050.75,PHP,IN1001,TYPE1
3909521426,2020-11-01,957,STORE,9155.00,PHP,IN1005,TYPE5
6550741473,2020-09-28,525,STORE,4127.00,PHP,IN1001,TYPE1
2621924696,2020-10-06,488,STORE,3229.50,PHP,IN1004,TYPE4
3901284078,2020-03-03,484,STORE,7029.75,PHP,IN1001,TYPE1
7305110168,2020-05-20,532,STORE,7007.75,PHP,IN1002,TYPE2
1050310131,2020-07-16,394,STORE,691.75,PHP,IN1002,TYPE2
8334170375,2020-02-28,644,STORE,5093.75,PHP,IN1004,TYPE4
3404313011,2020-12-18,933,STORE,7320.50,PHP,IN1004,TYPE4
5566688923,2020-08-12,MOB,MOBILE,592.50,PHP,IN1005,TYPE5
1884450992,2020-08-14,793,STORE,2546.50,PHP,IN1003,TYPE3
8218528013,2020-09-11,944,STORE,1969.00,PHP,IN1005,TYPE5
6382566131,2020-01-25,MOB,MOBILE,4411.25,PHP,IN1004,TYPE4
0738054376,2020-11-28,MOB,MOBILE,2481.75,PHP,IN1005,TYPE5
2633631023,2020-04-04,011,STORE,1229.25,PHP,IN1003,TYPE3
4281828477,2020-06-30,561,STORE,1656.25,PHP,IN1004,TYPE4
3045591520,2020-01-26,MOB,MOBILE,5950.00,PHP,IN1003,TYPE3
1811320342,2020-04-09,MOB,MOBILE,2679.25,PHP,IN1004,TYPE4
2776822639,2020-03-07,916,STORE,9519.00,PHP,IN1002,TYPE2
8039297887,2020-08-17,MOB,MOBILE,5220.00,PHP,IN1002,TYPE2
7111985560,2020-12-31,359,STORE,3364.25,PHP,IN1004,TYPE4
0400038240,2020-11-11,194,STORE,2955.50,PHP,IN1001,TYPE1
2447871187,2020-04-20,395,STORE,6871.00,PHP,IN1002,TYPE2
0699827968,2020-02-10,460,STORE,1033.25,PHP,IN1001,TYPE1
2234578462,2020-01-10,MOB,MOBILE,4364.00,PHP,IN1005,TYPE5
0466449959,2020-04-01,229,STORE,3453.25,PHP,IN1001,TYPE1
2849746292,2020-10-16,MOB,MOBILE,1857.75,PHP,IN1003,TYPE3
3693060044,2020-10-06,779,STORE,9364.00,PHP,IN1001,TYPE1
4557957109,2020-04-12,MOB,MOBILE,3507.75,PHP,IN1005,TYPE5
3458282285,2020-11-06,738,STORE,5804.50,PHP,IN1004,TYPE4
5968171434,2020-08-04,896,STORE,1639.25,PHP,IN1001,TYPE1
0310287254,2020-03-23,MOB,MOBILE,6867.50,PHP,IN1003,TYPE3
9960068406,2020-02-13,304,STORE,7619.75,PHP,IN1002,TYPE2
6273822433,2020-06-05,895,STORE,2500.00,PHP,IN1004,TYPE4
7351705628,2020-04-14,948,STORE,9667.75,PHP,IN1002,TYPE2
9998883163,2020-07-22,304,STORE,7111.75,PHP,IN1001,TYPE1
6570231730,2020-08-13,816,STORE,3211.25,PHP,IN1002,TYPE2
0807720589,2020-03-26,420,STORE,6657.50,PHP,IN1002,TYPE2
3070797282,2020-08-16,457,STORE,6320.00,PHP,IN1003,TYPE3
8165122890,2020-03-23,MOB,MOBILE,5855.00,PHP,IN1004,TYPE4
8833295167,2020-01-28,736,STORE,9396.75,PHP,IN1005,TYPE5
0340944878,2020-03-31,009,STORE,9073.25,PHP,IN1005,TYPE5
5841585772,2020-03-06,MOB,MOBILE,9192.50,PHP,IN1001,TYPE1
7420144381,2020-04-12,MOB,MOBILE,4783.50,PHP,IN1002,TYPE2
3369458394,2020-01-23,835,STORE,3448.25,PHP,IN1005,TYPE5
9162552233,2020-08-07,020,STORE,8398.50,PHP,IN1003,TYPE3
7905995917,2020-12-29,825,STORE,762.25,PHP,IN1001,TYPE1
9165954851,2020-09-30,298,STORE,720.25,PHP,IN1002,TYPE2
5902190276,2020-03-30,MOB,MOBILE,1728.50,PHP,IN1001,TYPE1
6408441789,2020-04-20,MOB,MOBILE,289.00,PHP,IN1002,TYPE2
0287772040,2020-09-14,728,STORE,932.75,PHP,IN1001,TYPE1
8002123286,2020-12-27,937,STORE,2615.75,PHP,IN1001,TYPE1
6413723533,2020-09-08,756,STORE,2192.50,PHP,IN1002,TYPE2
7079829568,2020-05-19,283,STORE,2655.00,PHP,IN1003,TYPE3
9453564767,2020-11-25,MOB,MOBILE,130.00,PHP,IN1002,TYPE2
2113648264,2020-06-26,MOB,MOBILE,7897.50,PHP,IN1004,TYPE4
1943776597,2020-05-22,MOB,MOBILE,8633.50,PHP,IN1001,TYPE1
1259859993,2020-11-29,900,STORE,1421.75,PHP,IN1001,TYPE1
4226827158,2020-08-26,MOB,MOBILE,3365.75,PHP,IN1001,TYPE1
7812348529,2020-12-09,793,STORE,5956.00,PHP,IN1002,TYPE2
6243381548,2020-06-23,MOB,MOBILE,8471.75,PHP,IN1003,TYPE3
2810916807,2020-10-22,450,STORE,6759.50,PHP,IN1001,TYPE1
3617545052,2020-07-15,951,STORE,1464.50,PHP,IN1004,TYPE4
3049115862,2020-07-24,MOB,MOBILE,4398.00,PHP,IN1002,TYPE2
6574518377,2020-11-05,MOB,MOBILE,7583.25,PHP,IN1004,TYPE4
5962235672,2020-09-10,MOB,MOBILE,385.00,PHP,IN1004,TYPE4
6984314355,2020-01-22,MOB,MOBILE,3455.00,PHP,IN1004,TYPE4
7817817871,2020-06-22,MOB,MOBILE,2883.50,PHP,IN1005,TYPE5
7210762422,2020-08-31,MOB,MOBILE,562.75,PHP,IN1003,TYPE3
3187512295,2020-10-24,MOB,MOBILE,1089.50,PHP,IN1002,TYPE2
7527583422,2020-07-20,MOB,MOBILE,8128.00,PHP,IN1004,TYPE4
2881730061,2020-02-13,171,STORE,6239.75,PHP,IN1004,TYPE4
7331814812,2020-03-18,MOB,MOBILE,8961.50,PHP,IN1003,TYPE3
5778870536,2020-10-29,263,STORE,7942.75,PHP,IN1001,TYPE1
7071454118,2020-03-27,MOB,MOBILE,3330.50,PHP,IN1004,TYPE4
8657528605,2020-07-02,MOB,MOBILE,6947.75,PHP,IN1002,TYPE2
3495063457,2020-06-27,381,STORE,6446.00,PHP,IN1005,TYPE5
8457152867,2020-09-01,MOB,MOBILE,3598.25,PHP,IN1003,TYPE3
9112482996,2020-07-05,481,STORE,868.50,PHP,IN1002,TYPE2
8815659431,2020-09-21,MOB,MOBILE,8940.50,PHP,IN1005,TYPE5
8164263451,2020-06-10,772,STORE,3907.00,PHP,IN1003,TYPE3
5120904214,2020-04-30,097,STORE,2777.50,PHP,IN1004,TYPE4
4994846139,2020-12-29,MOB,MOBILE,1329.50,PHP,IN1003,TYPE3
2874233308,2020-06-30,903,STORE,5941.50,PHP,IN1004,TYPE4
7486419495,2020-04-21,241,STORE,3884.50,PHP,IN1001,TYPE1
5276804833,2020-09-30,264,STORE,2680.25,PHP,IN1005,TYPE5
5414116198,2020-03-04,638,STORE,4463.25,PHP,IN1005,TYPE5
5709758279,2020-04-08,MOB,MOBILE,4470.75,PHP,IN1005,TYPE5
0889673326,2020-09-21,MOB,MOBILE,7910.00,PHP,IN1005,TYPE5
4882119258,2020-07-20,MOB,MOBILE,9917.00,PHP,IN1002,TYPE2
2786482989,2020-04-18,MOB,MOBILE,6199.00,PHP,IN1002,TYPE2
4209625328,2020-10-26,MOB,MOBILE,300.50,PHP,IN1003,TYPE3
6213447958,2020-02-19,MOB,MOBILE,7815.75,PHP,IN1001,TYPE1
3232054367,2020-07-23,MOB,MOBILE,3605.50,PHP,IN1005,TYPE5
0838099948,2020-09-12,MOB,MOBILE,5128.00,PHP,IN1003,TYPE3
4749137215,2020-06-23,365,STORE,4653.25,PHP,IN1005,TYPE5
9552282785,2020-05-28,MOB,MOBILE,7933.25,PHP,IN1001,TYPE1
2720424414,2020-12-01,MOB,MOBILE,4443.75,PHP,IN1003,TYPE3
7947663544,2020-08-31,MOB,MOBILE,3628.50,PHP,IN1001,TYPE1
8624412295,2020-06-07,664,STORE,601.50,PHP,IN1005,TYPE5
2550299341,2020-10-14,536,STORE,5284.50,PHP,IN1003,TYPE3
3720661608,2020-08-12,329,STORE,5606.75,PHP,IN1002,TYPE2
8524508943,2020-09-18,MOB,MOBILE,9181.75,PHP,IN1002,TYPE2
8374972084,2020-12-01,MOB,MOBILE,9309.00,PHP,IN1002,TYPE2
3603805576,2020-09-01,516,STORE,2259.00,PHP,IN1005,TYPE5
4960374346,2020-04-19,006,STORE,5252.50,PHP,IN1003,TYPE3
1177972668,2020-08-18,MOB,MOBILE,4610.50,PHP,IN1002,TYPE2
2321287908,2020-11-28,MOB,MOBILE,8580.75,PHP,IN1002,TYPE2
9934620803,2020-06-28,MOB,MOBILE,8465.25,PHP,IN1003,TYPE3
1411726350,2020-05-25,MOB,MOBILE,6206.50,PHP,IN1001,TYPE1
0092203955,2020-09-25,MOB,MOBILE,6626.50,PHP,IN1001,TYPE1
5773620578,2020-06-23,MOB,MOBILE,5279.75,PHP,IN1004,TYPE4
3624515287,2020-04-07,MOB,MOBILE,6764.00,PHP,IN1003,TYPE3
6601868970,2020-12-30,MOB,MOBILE,1834.50,PHP,IN1004,TYPE4
8468145881,2020-07-02,MOB,MOBILE,7597.00,PHP,IN1001,TYPE1
2830643838,2020-03-27,269,STORE,6056.50,PHP,IN1001,TYPE1
2257525379,2020-08-31,100,STORE,4568.25,PHP,IN1003,TYPE3
3910220009,2020-08-17,463,STORE,9796.00,PHP,IN1005,TYPE5
7000800301,2020-12-17,388,STORE,5062.50,PHP,IN1002,TYPE2
7242826568,2020-09-12,641,STORE,9195.00,PHP,IN1002,TYPE2
3341080095,2020-07-02,634,STORE,8459.00,PHP,IN1002,TYPE2
4537303929,2020-03-16,969,STORE,5312.75,PHP,IN1002,TYPE2
2660732924,2020-03-06,345,STORE,8792.25,PHP,IN1004,TYPE4
4386851185,2020-11-20,649,STORE,188.00,PHP,IN1004,TYPE4
1725990876,2020-08-21,MOB,MOBILE,2483.50,PHP,IN1003,TYPE3
2047388987,2020-10-01,MOB,MOBILE,6397.75,PHP,IN1005,TYPE5
3738094617,2020-02-10,098,STORE,3884.00,PHP,IN1005,TYPE5
5727630417,2020-05-29,448,STORE,1404.75,PHP,IN1004,TYPE4
8313639910,2020-01-20,MOB,MOBILE,206.25,PHP,IN1001,TYPE1
7257261948,2020-08-18,538,STORE,8417.50,PHP,IN1004,TYPE4
6669259448,2020-01-16,649,STORE,8975.75,PHP,IN1002,TYPE2
0074026166,2020-12-23,485,STORE,7334.50,PHP,IN1003,TYPE3
5276135692,2020-02-04,897,STORE,6226.50,PHP,IN1003,TYPE3
0454460789,2020-10-03,855,STORE,180.75,PHP,IN1002,TYPE2
4901693998,2020-01-05,479,STORE,7307.50,PHP,IN1001,TYPE1
3683919058,2020-05-15,MOB,MOBILE,1169.25,PHP,IN1002,TYPE2
8925431452,2020-06-06,MOB,MOBILE,2103.50,PHP,IN1001,TYPE1
9660204784,2020-07-14,MOB,MOBILE,7987.00,PHP,IN1001,TYPE1
4161759276,2020-03-17,663,STORE,152.25,PHP,IN1004,TYPE4
0002377692,2020-08-15,MOB,MOBILE,8723.75,PHP,IN1002,TYPE2
4255232664,2020-09-06,234,STORE,2966.75,PHP,IN1004,TYPE4
9816428265,2020-09-16,884,STORE,9007.00,PHP,IN1004,TYPE4
2383879610,2020-12-21,MOB,MOBILE,4372.25,PHP,IN1005,TYPE5
7445351587,2020-03-09,865,STORE,4610.50,PHP,IN1003,TYPE3
7180655935,2020-02-24,MOB,MOBILE,3285.75,PHP,IN1003,TYPE3
4740312699,2020-02-11,368,STORE,5274.75,PHP,IN1002,TYPE2
4854430222,2020-03-22,MOB,MOBILE,8476.50,PHP,IN1002,TYPE2
9067135926,2020-05-15,314,STORE,4999.25,PHP,IN1002,TYPE2
5904216028,2020-09-30,MOB,MOBILE,2279.75,PHP,IN1001,TYPE1
3291489121,2020-02-13,MOB,MOBILE,3529.50,PHP,IN1002,TYPE2
4003332303,2020-10-02,MOB,MOBILE,5853.75,PHP,IN1002,TYPE2
6227865513,2020-10-04,MOB,MOBILE,5303.75,PHP,IN1002,TYPE2
7089403717,2020-07-12,069,STORE,4064.50,PHP,IN1004,TYPE4
4463389995,2020-10-11,MOB,MOBILE,1810.00,PHP,IN1004,TYPE4
5019144115,2020-09-27,672,STORE,6447.50,PHP,IN1001,TYPE1
4646752367,2020-01-21,MOB,MOBILE,5129.00,PHP,IN1005,TYPE5
0392181633,2020-04-01,MOB,MOBILE,9629.00,PHP,IN1001,TYPE1
4300214151,2020-02-20,MOB,MOBILE,6494.25,PHP,IN1004,TYPE4
6098787156,2020-05-14,126,STORE,9601.25,PHP,IN1004,TYPE4
9223109732,2020-04-28,060,STORE,2649.00,PHP,IN1005,TYPE5
7156903613,2020-07-27,140,STORE,5103.25,PHP,IN1001,TYPE1
4156907883,2020-05-26,MOB,MOBILE,9564.50,PHP,IN1002,TYPE2
6871091596,2020-04-07,291,STORE,7973.50,PHP,IN1003,TYPE3
0917846024,2020-08-10,321,STORE,2204.00,PHP,IN1001,TYPE1
3343694921,2020-05-09,420,STORE,8795.75,PHP,IN1002,TYPE2
7691276622,2020-08-12,268,STORE,4842.75,PHP,IN1004,TYPE4
3187010728,2020-02-11,MOB,MOBILE,5436.75,PHP,IN1003,TYPE3
7845526343,2020-10-16,MOB,MOBILE,8898.75,PHP,IN1004,TYPE4
4493257493,2020-09-30,MOB,MOBILE,818.00,PHP,IN1003,TYPE3
0070801684,2020-03-15,520,STORE,6457.25,PHP,IN1004,TYPE4
6764411122,2020-08-30,231,STORE,2618.00,PHP,IN1004,TYPE4
7466794324,2020-08-10,360,STORE,7874.50,PHP,IN1002,TYPE2
1049766295,2020-01-16,886,STORE,1057.00,PHP,IN1002,TYPE2
7160614991,2020-09-15,MOB,MOBILE,6681.50,PHP,IN1005,TYPE5
0249169829,2020-11-13,833,STORE,1051.75,PHP,IN1002,TYPE2
5363730873,2020-09-05,MOB,MOBILE,3940.50,PHP,IN1003,TYPE3
3187622921,2020-04-25,MOB,MOBILE,3323.50,PHP,IN1001,TYPE1
8329479390,2020-04-13,MOB,MOBILE,3640.75,PHP,IN1002,TYPE2
8936839901,2020-01-21,MOB,MOBILE,2232.00,PHP,IN1001,TYPE1
9505009801,2020-07-11,MOB,MOBILE,986.75,PHP,IN1003,TYPE3
8761065271,2020-10-03,MOB,MOBILE,2569.75,PHP,IN1005,TYPE5
2182246784,2020-03-02,MOB,MOBILE,3266.75,PHP,IN1003,TYPE3
3510739905,2020-12-11,353,STORE,2786.50,PHP,IN1003,TYPE3
2232925029,2020-10-02,MOB,MOBILE,3961.25,PHP,IN1003,TYPE3
7132026020,2020-04-06,MOB,MOBILE,5613.00,PHP,IN1001,TYPE1
5383549870,2020-11-01,MOB,MOBILE,3464.00,PHP,IN1003,TYPE3
3736032559,2020-10-27,372,STORE,3505.25,PHP,IN1005,TYPE5
6530227329,2020-12-19,MOB,MOBILE,8136.00,PHP,IN1002,TYPE2
4352892918,2020-12-01,060,STORE,9828.75,PHP,IN1003,TYPE3
8748386564,2020-03-14,549,STORE,757.25,PHP,IN1002,TYPE2
1113747465,2020-10-13,MOB,MOBILE,3989.50,PHP,IN1001,TYPE1
1147364377,2020-11-14,630,STORE,4341.00,PHP,IN1005,TYPE5
2971030116,2020-03-16,701,STORE,5302.50,PHP,IN1004,TYPE4
5178884239,2020-12-28,MOB,MOBILE,501.50,PHP,IN1003,TYPE3
0789913239,2020-02-19,486,STORE,7468.00,PHP,IN1005,TYPE5
3095789374,2020-01-01,MOB,MOBILE,9380.25,PHP,IN1004,TYPE4
0451244746,2020-05-04,322,STORE,521.75,PHP,IN1005,TYPE5
2077219430,2020-03-04,243,STORE,6797.25,PHP,IN1002,TYPE2
1228417413,2020-12-07,MOB,MOBILE,9168.25,PHP,IN1005,TYPE5
1383875369,2020-03-26,746,STORE,6950.75,PHP,IN1002,TYPE2
8134898900,2020-10-23,314,STORE,7075.00,PHP,IN1001,TYPE1
6111200674,2020-11-26,MOB,MOBILE,5991.75,PHP,IN1002,TYPE2
1555553219,2020-02-08,MOB,MOBILE,6792.25,PHP,IN1002,TYPE2
0721519199,2020-08-01,768,STORE,5486.00,PHP,IN1003,TYPE3
9240786274,2020-02-23,060,STORE,1399.50,PHP,IN1002,TYPE2
8166830419,2020-02-28,912,STORE,3010.75,PHP,IN1003,TYPE3
8355834669,2020-10-14,757,STORE,5813.00,PHP,IN1003,TYPE3
1015441418,2020-05-10,021,STORE,6187.50,PHP,IN1003,TYPE3
4622663765,2020-05-06,MOB,MOBILE,5931.75,PHP,IN1001,TYPE1
9693231599,2020-08-22,MOB,MOBILE,914.75,PHP,IN1003,TYPE3
8649351294,2020-02-14,698,STORE,8248.50,PHP,IN1005,TYPE5
8532177176,2020-11-07,MOB,MOBILE,5281.00,PHP,IN1005,TYPE5
5995082748,2020-03-18,MOB,MOBILE,1479.50,PHP,IN1005,TYPE5
0939321924,2020-02-27,MOB,MOBILE,7246.25,PHP,IN1003,TYPE3
9096115250,2020-05-10,095,STORE,1632.50,PHP,IN1005,TYPE5
9187788320,2020-07-29,130,STORE,6986.50,PHP,IN1002,TYPE2
5672319435,2020-08-12,936,STORE,7072.50,PHP,IN1001,TYPE1
3188866785,2020-12-17,469,STORE,382.25,PHP,IN1003,TYPE3
3954586250,2020-12-17,MOB,MOBILE,4701.50,PHP,IN1003,TYPE3
9011626577,2020-02-08,MOB,MOBILE,6251.00,PHP,IN1002,TYPE2
0231159857,2020-04-25,MOB,MOBILE,5872.00,PHP,IN1001,TYPE1
2084901195,2020-02-21,MOB,MOBILE,390.75,PHP,IN1002,TYPE2
8795896186,2020-03-27,976,STORE,8212.00,PHP,IN1005,TYPE5
4000555010,2020-07-08,MOB,MOBILE,3233.75,PHP,IN1001,TYPE1
